function	op_address	mnemonic	matched_constants	pcode
8c05b432	8c05b884	INDIRECT	0x163	(register, 0xa05, 1) INDIRECT (register, 0xa05, 1) , (const, 0x163, 4)
8c05b432	8c05b884	INDIRECT	0x163	(register, 0xa06, 1) INDIRECT (register, 0xa06, 1) , (const, 0x163, 4)
8c05b432	8c05b884	INDIRECT	0x163	(ram, 0x8c05b590, 2) INDIRECT (ram, 0x8c05b590, 2) , (const, 0x163, 4)
8c05b432	8c05b884	INDIRECT	0x163	(ram, 0x8c05b594, 4) INDIRECT (ram, 0x8c05b594, 4) , (const, 0x163, 4)
8c05b432	8c05b884	INDIRECT	0x163	(ram, 0x8c05b724, 4) INDIRECT (ram, 0x8c05b724, 4) , (const, 0x163, 4)
8c05b432	8c05b884	INDIRECT	0x163	(ram, 0x8c05b90c, 2) INDIRECT (ram, 0x8c05b90c, 2) , (const, 0x163, 4)
8c05b432	8c05b884	INDIRECT	0x163	(ram, 0x8c05b90e, 2) INDIRECT (ram, 0x8c05b90e, 2) , (const, 0x163, 4)
8c05b432	8c05b884	INDIRECT	0x163	(ram, 0x8c05b910, 4) INDIRECT (ram, 0x8c05b910, 4) , (const, 0x163, 4)
8c05b432	8c05b884	INDIRECT	0x163	(stack, 0xffffffffffffffe0, 8) INDIRECT (stack, 0xffffffffffffffe0, 8) , (const, 0x163, 4)
8c05c144	8c05c234	INDIRECT	0x190	(ram, 0x8c05c2d2, 2) INDIRECT (ram, 0x8c05c2d2, 2) , (const, 0x190, 4)
8c05c144	8c05c234	INDIRECT	0x190	(ram, 0x8c05c2d4, 2) INDIRECT (ram, 0x8c05c2d4, 2) , (const, 0x190, 4)
8c05c144	8c05c234	INDIRECT	0x190	(ram, 0x8c05c2d8, 4) INDIRECT (ram, 0x8c05c2d8, 4) , (const, 0x190, 4)
8c05c144	8c05c234	INDIRECT	0x190	(ram, 0x8c05c2dc, 4) INDIRECT (ram, 0x8c05c2dc, 4) , (const, 0x190, 4)
8c05c144	8c05c234	INDIRECT	0x190	(ram, 0x8c05c2e0, 4) INDIRECT (ram, 0x8c05c2e0, 4) , (const, 0x190, 4)
8c05c144	8c05c234	INDIRECT	0x190	(ram, 0x8c05c2e4, 4) INDIRECT (ram, 0x8c05c2e4, 4) , (const, 0x190, 4)
8c05c144	8c05c234	INDIRECT	0x190	(ram, 0x8c05c2e8, 4) INDIRECT (ram, 0x8c05c2e8, 4) , (const, 0x190, 4)
8c05c144	8c05c234	INDIRECT	0x190	(ram, 0x8c05c2ec, 4) INDIRECT (ram, 0x8c05c2ec, 4) , (const, 0x190, 4)
8c05c144	8c05c234	INDIRECT	0x190	(ram, 0x8c05c2f0, 4) INDIRECT (ram, 0x8c05c2f0, 4) , (const, 0x190, 4)
8c05c144	8c05c234	INDIRECT	0x190	(ram, 0x8c05c37a, 2) INDIRECT (ram, 0x8c05c37a, 2) , (const, 0x190, 4)
8c05c144	8c05c234	INDIRECT	0x190	(ram, 0x8c05c380, 4) INDIRECT (ram, 0x8c05c380, 4) , (const, 0x190, 4)
8c05c144	8c05c234	INDIRECT	0x190	(ram, 0x8c05c384, 4) INDIRECT (ram, 0x8c05c384, 4) , (const, 0x190, 4)
8c05c144	8c05c234	INDIRECT	0x190	(ram, 0x8c05c388, 4) INDIRECT (ram, 0x8c05c388, 4) , (const, 0x190, 4)
8c05cff0	8c05d0d2	INDIRECT	0x163	(ram, 0x8c05d16c, 2) INDIRECT (ram, 0x8c05d16c, 2) , (const, 0x163, 4)
8c05cff0	8c05d0d2	INDIRECT	0x163	(ram, 0x8c05d16e, 2) INDIRECT (ram, 0x8c05d16e, 2) , (const, 0x163, 4)
8c05cff0	8c05d0d2	INDIRECT	0x163	(ram, 0x8c05d170, 2) INDIRECT (ram, 0x8c05d170, 2) , (const, 0x163, 4)
8c05cff0	8c05d0d2	INDIRECT	0x163	(ram, 0x8c05d172, 2) INDIRECT (ram, 0x8c05d172, 2) , (const, 0x163, 4)
8c05cff0	8c05d0d2	INDIRECT	0x163	(ram, 0x8c05d174, 2) INDIRECT (ram, 0x8c05d174, 2) , (const, 0x163, 4)
8c05cff0	8c05d0d2	INDIRECT	0x163	(ram, 0x8c05d176, 2) INDIRECT (ram, 0x8c05d176, 2) , (const, 0x163, 4)
8c05cff0	8c05d0d2	INDIRECT	0x163	(ram, 0x8c05d178, 2) INDIRECT (ram, 0x8c05d178, 2) , (const, 0x163, 4)
8c05cff0	8c05d0d2	INDIRECT	0x163	(ram, 0x8c05d17a, 2) INDIRECT (ram, 0x8c05d17a, 2) , (const, 0x163, 4)
8c05cff0	8c05d0d2	INDIRECT	0x163	(ram, 0x8c05d17c, 2) INDIRECT (ram, 0x8c05d17c, 2) , (const, 0x163, 4)
8c05cff0	8c05d0d2	INDIRECT	0x163	(ram, 0x8c05d17e, 2) INDIRECT (ram, 0x8c05d17e, 2) , (const, 0x163, 4)
8c05cff0	8c05d0d2	INDIRECT	0x163	(ram, 0x8c05d180, 2) INDIRECT (ram, 0x8c05d180, 2) , (const, 0x163, 4)
8c05cff0	8c05d0d2	INDIRECT	0x163	(ram, 0x8c05d184, 4) INDIRECT (ram, 0x8c05d184, 4) , (const, 0x163, 4)
8c05cff0	8c05d0d2	INDIRECT	0x163	(ram, 0x8c05d188, 4) INDIRECT (ram, 0x8c05d188, 4) , (const, 0x163, 4)
8c05cff0	8c05d0d2	INDIRECT	0x163	(ram, 0x8c05d18c, 4) INDIRECT (ram, 0x8c05d18c, 4) , (const, 0x163, 4)
8c05cff0	8c05d0ee	INDIRECT	0x190	(ram, 0x8c05d16c, 2) INDIRECT (ram, 0x8c05d16c, 2) , (const, 0x190, 4)
8c05cff0	8c05d0ee	INDIRECT	0x190	(ram, 0x8c05d16e, 2) INDIRECT (ram, 0x8c05d16e, 2) , (const, 0x190, 4)
8c05cff0	8c05d0ee	INDIRECT	0x190	(ram, 0x8c05d170, 2) INDIRECT (ram, 0x8c05d170, 2) , (const, 0x190, 4)
8c05cff0	8c05d0ee	INDIRECT	0x190	(ram, 0x8c05d172, 2) INDIRECT (ram, 0x8c05d172, 2) , (const, 0x190, 4)
8c05cff0	8c05d0ee	INDIRECT	0x190	(ram, 0x8c05d174, 2) INDIRECT (ram, 0x8c05d174, 2) , (const, 0x190, 4)
8c05cff0	8c05d0ee	INDIRECT	0x190	(ram, 0x8c05d176, 2) INDIRECT (ram, 0x8c05d176, 2) , (const, 0x190, 4)
8c05cff0	8c05d0ee	INDIRECT	0x190	(ram, 0x8c05d178, 2) INDIRECT (ram, 0x8c05d178, 2) , (const, 0x190, 4)
8c05cff0	8c05d0ee	INDIRECT	0x190	(ram, 0x8c05d17a, 2) INDIRECT (ram, 0x8c05d17a, 2) , (const, 0x190, 4)
8c05cff0	8c05d0ee	INDIRECT	0x190	(ram, 0x8c05d17c, 2) INDIRECT (ram, 0x8c05d17c, 2) , (const, 0x190, 4)
8c05cff0	8c05d0ee	INDIRECT	0x190	(ram, 0x8c05d17e, 2) INDIRECT (ram, 0x8c05d17e, 2) , (const, 0x190, 4)
8c05cff0	8c05d0ee	INDIRECT	0x190	(ram, 0x8c05d180, 2) INDIRECT (ram, 0x8c05d180, 2) , (const, 0x190, 4)
8c05cff0	8c05d0ee	INDIRECT	0x190	(ram, 0x8c05d184, 4) INDIRECT (ram, 0x8c05d184, 4) , (const, 0x190, 4)
8c05cff0	8c05d0ee	INDIRECT	0x190	(ram, 0x8c05d188, 4) INDIRECT (ram, 0x8c05d188, 4) , (const, 0x190, 4)
8c05cff0	8c05d0ee	INDIRECT	0x190	(ram, 0x8c05d18c, 4) INDIRECT (ram, 0x8c05d18c, 4) , (const, 0x190, 4)
8c05cff0	8c05d0ee	INDIRECT	0x190	(stack, 0xfffffffffffffff0, 8) INDIRECT (stack, 0xfffffffffffffff0, 8) , (const, 0x190, 4)
8c061e2c	8c061efe	INDIRECT	0x163	(ram, 0x8c061f10, 4) INDIRECT (ram, 0x8c061f10, 4) , (const, 0x163, 4)
8c061e2c	8c061efe	INDIRECT	0x163	(ram, 0x8c061f14, 4) INDIRECT (ram, 0x8c061f14, 4) , (const, 0x163, 4)
8c061e2c	8c061efe	INDIRECT	0x163	(ram, 0x8c061f18, 4) INDIRECT (ram, 0x8c061f18, 4) , (const, 0x163, 4)
8c061e2c	8c061efe	INDIRECT	0x163	(ram, 0x8c061f1c, 4) INDIRECT (ram, 0x8c061f1c, 4) , (const, 0x163, 4)
8c064274	8c06451a	INDIRECT	0x190	(register, 0x210, 8) INDIRECT (register, 0x210, 8) , (const, 0x190, 4)
8c064274	8c06451a	INDIRECT	0x190	(register, 0x238, 8) INDIRECT (register, 0x238, 8) , (const, 0x190, 4)
8c064274	8c06451a	INDIRECT	0x190	(register, 0xa06, 1) INDIRECT (register, 0xa06, 1) , (const, 0x190, 4)
8c064274	8c06451a	INDIRECT	0x190	(ram, 0x8c06439e, 2) INDIRECT (ram, 0x8c06439e, 2) , (const, 0x190, 4)
8c064274	8c06451a	INDIRECT	0x190	(ram, 0x8c0643a0, 4) INDIRECT (ram, 0x8c0643a0, 4) , (const, 0x190, 4)
8c064274	8c06451a	INDIRECT	0x190	(ram, 0x8c0643a4, 4) INDIRECT (ram, 0x8c0643a4, 4) , (const, 0x190, 4)
8c064274	8c06451a	INDIRECT	0x190	(ram, 0x8c0643a8, 4) INDIRECT (ram, 0x8c0643a8, 4) , (const, 0x190, 4)
8c064274	8c06451a	INDIRECT	0x190	(ram, 0x8c0643ac, 4) INDIRECT (ram, 0x8c0643ac, 4) , (const, 0x190, 4)
8c064274	8c06451a	INDIRECT	0x190	(ram, 0x8c0643b0, 4) INDIRECT (ram, 0x8c0643b0, 4) , (const, 0x190, 4)
8c064274	8c06451a	INDIRECT	0x190	(ram, 0x8c0644da, 2) INDIRECT (ram, 0x8c0644da, 2) , (const, 0x190, 4)
